132,15,See?,Ne,19
133,15,Adventure in a Nameless Country,Na mo Naki Kuni no Boken,20
134,15,Dr. Kureha,Dokuta Kureha,19
135,15,Lapahn,Rapan,19
136,15,A Man Named Dalton,Doruton to Iu Otoko,19
137,16,Avalanche,Nadare,20
138,16,The Summit,Chojo,19
139,16,Introducing Tony Tony Chopper,Toni Toni Choppa Tojo,19
140,16,The Castle of Snow,Yuki no Sumu Shiro,19
141,16,Quack Doctor,Yabu Isha,19
142,16,Skull and Sakura,Dokuro to Sakura,19
143,16,Clumsy,Bukiyo,19
144,16,Snowy Tale,Yuki Monogatari,19
145,16,Inherited Will,Uketsugareru Ishi,19
146,17,Battle to Defend the Kingdom,Kokubosen,19
147,17,Downright Lie,Usoppachi,19
148,17,Unbreakable,Orenai,19
149,17,RUMBLE!!,Ranburu!!,19
150,17,Royal Drum Crown 7-Shot Bliking Cannon,Roiyaru Doramu Kuraun Nana-ren Shotto Burikingu Kyanon,19
151,17,The Skies of Drum,Doramu no Sora,19
152,17,Full Moon,Mangetsu,19
153,17,Hiriluk's Sakura,Hiruruku no Sakura,19
154,17,To Arabasta,Arabasuta e,19
155,17,"""Pirate"" Sir Crocodile","""Kaizoku"" Sa Kurokodairu",19
156,18,Okama Weather,Okama Biyori,19
157,18,Introducing Ace,Esu Tojo,19
158,18,Landing in Arabasta,Joriku no Arabasuta,19
159,18,Come On,Koi yo,19
160,18,Spiders Cafe at 8 O'Clock,Supaidazu Kafe ni Hachi-ji,19
161,18,The Green City Erumalu,Midori no Machi Erumaru,19
162,18,Adventure in the Kingdom of Sand,Suna no Kuni no Boken,19
163,18,Yuba- the Town of Rebels,Hanran-Gun no Machi Yuba,19
164,18,I Love This Country,Kuni ga Suki,19
165,18,Operation Utopia,Sakusenmei Yutopia,18
166,18,Luffy vs. Vivi,Rufi Basasu Bibi,19
167,19,Battle Front,Sensen,19
168,19,Rainbase- The Town of Dreams,Yume no Machi Reinbesu,19
169,19,The Kingdom's Strongest Warrior,Okoku Saikyo no Senshi,19
170,19,It Begins,Hajimaru,19
171,19,Koza- Leader of the Rebels,Hanran-Gun Rida Koza,19
172,19,Rebellion,Uneri,19
173,19,Bananawani,Bananawani,19
174,19,Mr. Prince,Misuta Purinsu,19
175,19,Release,Kaiho,19
176,19,Rush!!,Rasshu!!,19
177,20,30 Million vs. 81 Million,Sanzenman vs Hassenhyakuman,19
178,20,Level G.L.,Reberu Gurandorain,19
179,20,Showdown at Alubarna,Kessen wa Arubana,19
180,20,Arabasta Animal Land,Arabasuta Dobutsu Rando,19
181,20,Super Spot-Billed Duck Quiz,Chokarugamo Kuizu,19
182,20,Roar,Dogo,19
183,20,Commander Karoo,Karu-Taicho,19
184,20,Molehill 4th St.,Mogurazuka Yonban-gai,19
185,20,Oh... Is That So?,He So,19
186,20,4,Fo,19
187,21,Even Match,Gokaku,19
188,21,Okama Kenpo,Okama Kenpo,19
189,21,2,Tsu,19
190,21,Clima-Tact,Kurima Takuto,19
191,21,The Woman Who Controls the Weather,Tenko o Ayatsuru Onna,19
192,21,Whirlwind Warning,Senpu Chui Ho,19
193,21,Utopia,Risokyo,19
194,21,Cutting Steel,Tetsu o Kiru,18
195,21,Mr. Bushido,Misuta Bushido,21
196,22,1,Wan,19
197,22,The Leaders,Tosotsushatachi,19
198,22,4:15 PM,Gogo Yo-ji Jugo-fun,19
199,22,Hope!!,Hopu!!,19
200,22,Water Luffy,Mizu Rufi,19
201,22,Nico Robin,Niko Robin,19
202,22,The Royal Mausoleum,Oke no Haka,19
203,22,Crocodile-ish,Wanippoi,19
204,22,RED,Reddo,19
205,22,The Suna Suna Clan's Secret Base,Suna-Suna-Dan Himitsu Kichi,19
206,23,Ignition,Tenka,19
207,23,Nightmare,Akumu,19
208,23,Guardian Spirit,Shugoshin,19
209,23,I Will Surpass You,Koete Yuku,21
210,23,0,Zero,17
211,23,King,Ou,19
212,23,Some Justice,Ikutsuka no Seigi,19
213,23,VIP,Bippu,23
214,23,Strategy to Escape the Sand Kingdom,Suna no Kuni Dasshutsu Sakusen,19
215,23,Last waltz,Rasuto Warutsu,19
216,23,Vivi's Adventure,Bibi no Boken,19
217,24,Stowaway,Mikkosha,19
218,24,Why the Log Pose is Dome-Shaped,Rogu Posu ga Marui Wake,19
219,24,Masira the Salvage King,Sarubeji-O Mashira,19
220,24,A Walk on the Seafloor,Kaitei Sanpo,19
221,24,Monsters,Kaibutsu,19
222,24,Big Time Rookies,Ogata Ruki,19
223,24,I Promise Never to Fight in This Town,Watakushi wa Kono Machi de wa Kesshite Kenka Shinai to Chikaimasu,19
224,24,Do Not Dream,Yume o Miruna,19
225,24,People's Dreams,Hito no Yume,19
226,24,Shoujou- the Salvage King of the Seafloor,Kaitei Tansaku-O Shojo,19
227,25,Noland the Liar,Usotsuki Norando,19
228,25,Mont Blanc Cricket- the Last Boss of the Saruyama Allied Force,'Saruyama Rengo-gun Rasuto Bosu' Monburan Kuriketto,19
229,25,Let's Eat,Meshi o Kuo,19
230,25,Pursue the South Bird!!,Sausu Bado o Oe!!,19
231,25,Bellamy the Hyena,Haiena no Berami,19
232,25,The Hundred Million Man,Ichioku no Otoko,19
233,25,The World's Greatest Power,Sekai Saiko Kenryoku,19
234,25,Please Remember,Gokioku Kudasaimasu Yo ni,19
235,25,Knock Up Stream,Nokku Appu Sutorimu,19
236,25,The Ship Sails to the Sky,Fune wa Sora o Yuku,19
237,26,High in the Sky,Joku nite,19
238,26,Heaven's Gate,Tengoku no Mon,17
239,26,Angel Beach,Enjeru Bichi,17
240,26,Dial Energy,Daiaru Enerugi,17
241,26,Heaven's Judgment,Ten no Sabaki,19
242,26,Class-2 Criminals,Dai Ni-kyu Hanzaisha,17
243,26,Ordeals,Shiren,17
244,26,SOS,Esu-O-Esu,19
245,26,Adventure on God's Island,Kami no Shima no Boken,17
246,26,Satori- Priest of the Wandering Forest,Mayoi no Mori no Shinkan Satori,19
247,27,Ordeal of Balls,Tama no Shiren,19
248,27,Former God vs Priest,Moto Kami-sama Basasu Shinkan,19
249,27,The Village Hidden in the Cloud,Kumogakure no Mura,19
250,27,Ball Dragon,Dama Doragon,19
251,27,Overture,Obachua,19
252,27,Junction,Jankushon,19
253,27,Vearth,Vasu,19
254,27,Aubade,Obado,19
255,27,The Anaconda and the Search Team,Uwabami to Tansaku Chimu,19
256,28,Wyper the Berserker,"""Senki"" Waipa",19
257,28,Dial Battle,Daiaru Batoru,19
258,28,The Many Souths,Ironna Minami,19
259,28,Pirate Zoro vs. Warrior Braham,Kaizoku Zoro Basasu Senshi Burahamu,19
260,28,Pirate Luffy vs. Berserker Wyper,Kaizoku Rufi Basasu Senki Waipa,19
261,28,Warrior Genbo vs. Divine Soldiers Commander Yama,Senshi Genbo Basasu Shinpeicho Yama,19
262,28,Pirate Chopper vs. Priest Gedatsu,Kaizoku Choppa Basasu Shinkan Gedatsu,19
263,28,Pirate Nami and the Weird Knight vs. Divine Soldiers Lieutenants Hotori and Kotori,Kaizoku Nami to Henna Kishi Basasu Fuku Shinpeicho Hotori to Kotori,19
264,28,Warrior Kamakiri vs. God Enel,Senshi Kamakiri Basasu Goddo Eneru,19
265,29,Pirate Robin vs. Divine Soldiers Commander Yama,Kaizoku Robin Basasu Shinpeicho Yama,19
266,29,Pirate Chopper vs. Priest Ohm,Kaizoku Choppa Basasu Shinkan Omu,19
267,29,March,Machi,17
268,29,Suite,Suwito,19
269,29,Concerto,Koncheruto,19
270,29,Serenade,Serenade,19
271,29,Pirate Zoro vs. Priest Ohm,Kaizoku Zoro Basasu Shinkan Omu,19
272,29,Play,Purei,19
273,29,Quintet,Kuintetto,19
274,29,Oratorio,Oratorio,21
275,29,Divina Comedia,Dibina Komeidia,19
276,30,Shandia Rhythm,Shandia Rizumu,19
277,30,Maxim,Makushimu,17
278,30,Conis,Konisu,19
279,30,Pirate Luffy vs. God Enel,Kaizoku Rufi Basasu Goddo Eneru,18
280,30,Floating,Fujo,19
281,30,Deathpiea,Desupia,19
282,30,Desire,Nozomi,19
283,30,On the Front Line of Rescuing Love,Koi no Kyushutsu Zensen,19
284,30,Sorry,Warina,19
285,30,Capriccio,Kapuritchio,19
286,31,The Monster of Shandora,Shandora no Mamono,17
287,31,God Killing,Kamigoroshi,19
288,31,Curse,Tatari,19
289,31,Full Moon,Bogetsu,21
290,31,The Light of Shandora,Shandora no Hi,19
291,31,I'm Right Here,Koko ni Iru,19
292,31,To Meet- like the Half-Moon Hidden by Clouds,Afukoto wa Katawaredzuki no Kumogakure,19
293,31,Bolero,Borero,19
294,31,Raigo,Raigo,19
295,31,Giant Jack,Jaianto Jakku,19
296,32,High-Altitude Situation,Saiku Kyokumen,19
297,32,Praises of the Earth,Daichi Sansho,19
298,32,Love Song,Rabu Songu,19
299,32,Fantasia,Fantajia,19
300,32,Symphony,Shinfoni,19
301,32,I Was Here,Ware Koko ni Itaru,19
302,32,Finale,Finare,19
303,32,Rich Pirates,Kanemochi Kaizoku-dan,19
304,32,Long Island Adventure,Nagai Shima no Boken,21
305,32,Foxy the Silver Fox,Gin Gitsune no Fokushi,19
306,33,Donut Race!!,Donatsu Resu!!,19
307,33,Ready- Donuts!!,Redii Donatsu!!,19
308,33,The Grand Interference Plan,Bodai Daisakusen,19
309,33,Groggy Monsters,Gurokki Monsutazu,17
310,33,Groggy Ring!!,Gurokki Ringu!!,19
311,33,Rough Game,Rafu Gemu,19
312,33,GOAL!!,Goru!!,19
313,33,MAIN EVENT,Mein Ibento,19
314,33,Combat!!!,Konbatto!!!,19
315,33,Secret Room,Himitsu no Heya,19
316,33,Brother Soul,Buraza Souru,19
317,34,K.O.,Nokku Auto,21
318,34,Closure,Heikai,19
319,34,Admiral Aokiji of the Marine Headquarters,"Kaigun Honbu ""Taisho"" Aokiji",19
320,34,Ultimate Military Force,Saiko Senryoku,19
321,34,One-on-One,Ikkiuchi,19
322,34,Puffing Tom,Paffingu Tomu,19
323,34,The City of Water- Water 7,"""Mizu no Miyako"" Wota Sebun",19
324,34,Adventure in the City on the Water,Suijo Toshi no Boken,19
325,34,The Franky Family,Furanki Ikka,19
326,34,Iceburg-san,Aisubagu-san,17
327,34,Shipyard Island- Construction Dock No. 1,Zosenjima Zosen Kojo Ichi-ban Dokku,21
328,35,The Pirate Abduction Incident,Kaizoku Yukai Jiken,19
329,35,"My Name Is ""Franky""","Ore no Na wa ""Furanki""",19
330,35,It's Decided,Kimeta,17
331,35,The Big Argument,Ogenka,19
332,35,Luffy vs. Usopp,Rufi Basasu Usoppu,18
333,35,Captain,Kyaputen,18
334,35,Big Trouble in the Secret Room,Misshitsu no Daijiken,19
335,35,WARNING,Woningu,19
336,35,Luffy vs. Franky,Rufi Basasu Furanki,19
337,36,Protectors of the City of Water,"""Mizu no Miyako"" no Yojinbo",19
338,36,Coup de Vent,Ku do Van,19
339,36,Rumors,Uwasa,19
340,36,The Woman Who Brings Darkness,Yami o Hiku Onna,19
341,36,Devil,Akuma,19
342,36,The Messengers of Darkness,Yami no Shisha,19
343,36,Cipher Pol No.9,Saifa Poru Nanba Nain,19
344,36,Opposing Force,Teiko Seiryoku,19
345,36,The Concealed,Senpukusha,19
346,36,The 9th Justice,Kyu-banme no Seigi,19
347,37,Rokushiki,Rokushiki,19
348,37,Fighting Power,Sentoryoku,20
349,37,One Citizen,Ichi Shimin,19
350,37,The Warehouse Under the Bridge,Hashi no Shita Soko,19
351,37,Klabautermann,Kurabautaman,19
352,37,Tom's Workers,Tomuzu Wakazu,19
353,37,The Legendary Shipwright,Densetsu no Funadaiku,19
354,37,Sea Train,Umi Ressha,19
355,37,Spandam,Supandamu,19
356,37,Tom-san,Tomu-san,19
357,37,Cutty Flam,Kati Furamu,21
358,38,Revival,Fukkatsu,19
359,38,Bingo,Bingo,19
360,38,Departing Soon,Mamonaku Shukko,19
361,38,P.S.,Tsuishin,19
362,38,Ebb Tide,Hiki Shio,19
363,38,Aqua Laguna,Akua Raguna,19
364,38,Kokoro,Kokoro,19
365,38,Rocketman!!,Rokettoman!!,19
366,38,Sortie!!,Shutsugeki!!,19
367,38,Sogeking,Sogekingu,19
368,39,Sea Train Battle Game,Umi Ressha Batoru Gemu,19
369,39,Ramen Kenpo,Ramen Kenpo,19
370,39,You're Not Alone,Hitori janai,19
371,39,The Admirable Captain T Bone,Appare Ti-Bon Taisa,19
372,39,Parage,Paraju,19
373,39,Necessary Evil,Hitsuyo Aku,19
374,39,Scramble,Sodatsusen,19
375,39,The Superhumans of Enies Lobby,Eniesu Robi no Chojin-tachi,19
376,39,I Got It!!!,Wakatta!!!,19
377,39,Great Battle on the Judiciary Island!!,Shiho no Shima no Daikessen!!,19
378,40,Damage Report,Higai Jokyo,19
379,40,Doriki,Doriki,19
380,40,Enies Lobby Main Island Express,Eniesu Robi Hontoyuki Ekusupuresu,19
381,40,Fired,Kubi,18
382,40,Demon Lair,Oni no Kakure-ga,19
383,40,Luffy vs Blueno,Rufi Basasu Buruno,19
384,40,Signal the Counterattack,Hangeki no Noroshi o Agero,19
385,40,There Is a Way,Michi wa Aru,19
386,40,Unprecedented,Zendai Mimon,15
387,40,Gear,Gia,19
388,40,Gear 2,Gia Sekando,19
389,41,Response,Oto,19
390,41,Accepting the Challenge,Osen,19
391,41,The Girl Called a Devil,Akuma to Yobareta Shojo,19
392,41,Dereshi,Dereshi,19
393,41,Olvia,Orubia,19
394,41,The Demons of Ohara,Ohara no Akuma-tachi,19
395,41,Ohara vs. the World Government,Ohara Basasu Sekai Seifu,19
396,41,Saul,Sauro,19
397,41,In Hopes of Reaching the Future,Mirai-e Todoku youni,19
398,41,Declaration of War,Sensen Fukoku,19
399,41,Jump Toward the Waterfall!!,Taki ni Mukatte Tobe!!,19
400,42,The Key to Freedom,Kaiho no Kagi,19
401,42,Pirates vs CP9,Kaizoku Basasu Shi Pi Nain,19
402,42,Handcuffs No. 2,Ni-ban no Tejo,19
403,42,Mr. Chivalry,Misuta Kishido,19
404,42,Franky vs Fukurou,Furanki Basasu Fukurô,19
405,42,Power,Pawa,19
406,42,Seimei Kikan,Seimei Kikan,19
407,42,Monster,Monsuta,19
408,42,Monster vs Kumadori,Monsuta Basasu Kumadori,19
409,42,Emergency Bad News Broadcast,Kyoho Kinkyu Daihoso,19
410,43,Super-Size Nami,Nami Kyodaika,19
411,43,Nami vs Kalifa,Nami Basasu Karifa,19
412,43,You Missed Your Chance,Chansu wa Owatta,19
413,43,Hunter,Kariudo,19
414,43,Sanji vs Jabra,Sanji Basasu Jabura,19
415,43,Heat Up,Hito Appu,19
416,43,Zoro vs Kaku,Zoro Basasu Kaku,19
417,43,Asura,Ashura,19
418,43,Luffy vs. Rob Lucci,Rufi Basasu Robu Rucchi,19
419,43,Legend of a Hero,Eiyu Densetsu,19
420,44,Buster Call,Basuta Koru,19
421,44,Gear 3,Gia Sado,19
422,44,Rob Lucci,Robu Rucchi,19
423,44,Mermaid Legend,Ningyo Densetsu,19
424,44,Escape Ship,Dasshutsu-sen,19
425,44,Bridge of Mortal Combat,Shito no Hashi,19
426,44,A Ship Waiting for Wind,Kazamachi no Fune,19
427,44,It's Not Like it's Hell Here,Koko ga Jigoku ja Arumeshi,19
428,44,Let's Go Back,Kaero,19
429,44,Utter Defeat,Kanpai,19
430,44,A Light Snow of Reminiscence Falls,Furisosogu Tsuiso no Awayuki,19
431,45,Fist of Love,Ai no Kobushi,19
432,45,Jack-in-the-Box,Bikkuri Bako,19
433,45,The Name of That Sea is,Sono Umi no Na wa,19
434,45,Whitebeard and Red Hair,Shirohige to Akagami,19
435,45,You Have My Sympathies,Shinchu Osasshisuru,19
436,45,Pants from Franky House,Pantsu Furomu Furankihausu,19
437,45,Naked But Great,Hadaka Hyakkan,19
438,45,Pride,Puraido,19
439,45,The Third and the Seventh,Sanninme to Nananinme,19
440,45,Fire Fist vs Blackbeard,Hiken Basasu Kurohige,19
441,46,Duel on Banaro Island,Banaro-to no Ketto,19
442,46,Adventure in the Demonic Sea,Ma no Umi no Boken,19
443,46,Thriller Bark,Surira Baku,19
444,46,Adventure on Ghost Island,Gosuto Airando no Boken,19
445,46,The Zombie,Za Zonbi,19
446,46,Doctor Hogback,Dokutoru Hogubakku,19
447,46,Surprise Zombie,Bikkuri Zonbi,19
448,46,Moria,Moria,19
449,46,The Mysterious Four of Thriller Bark,Surira Baku no Yonkaijin,19
450,47,General Zombie Night,Jeneraru Zonbi Naito,19
451,47,Perona's Wonder Garden,Perona no Wanda Gaden,19
452,47,Jigor<U+03BF> of the Wind,Kaze no Jigoro,19
453,47,Cloudy- Partly Bony,Kumori Tokidoki Hone,19
454,47,Humming,Hanauta,19
455,47,Gecko Moria of the Seven Warlords of the Sea,Oka Shichibukai Gekko Moria,19
456,47,Demon from the Land of Ice,Kori no Kuni kara Kita Majin,19
457,47,Meeeeat!!!,Niku~~!!!,17
458,47,Anything but My Afro,Afuro dake wa,19
459,47,Being Dead Isn't an Apology,Shin de Gomen ja nai Desho ni,19
460,48,Get Back Before Dawn!!,Yoake Mae ni Torikaese!!,19
461,48,Ghost Buster,Gosuto Basuta,19
462,48,Adventures of Oars,Ozu no Boken,19
463,48,Pirate Sanji vs Mysterious Absalom,Kaizoku Sanji Basasu Kaijin Abusaromu,19
464,48,Sanji's Dream,Sanji no Yume,19
465,48,Pirate Usopp vs Princess Perona,Kaizoku Usoppu Basasu Purinsesu Perona,19
466,48,Conclusion,Kecchaku,19
467,48,Pirate Zoro vs Samurai Ryuma,Kaizoku Zoro Basasu Samurai Ryuma,19
468,48,Pirate Chopper vs Mysterious Hogback,Kaizoku Choppa Basasu Kaijin Hogubakku,19
469,48,Come Out Here- Straw Hat Pirates!!!,Dete Koi Mugiwara no Ichimi!!!,19
470,48,Oars vs. Straw Hat Pirates,Ozu Basasu Mugiwara no Ichimi,19
471,49,My Friend,Mai Furendo,19
472,49,Down,Daun,19
473,49,Warlord Bartholomew Kuma Appears,Oka Shichibukai Basoromyu Kuma Arawaru,19
474,49,We Have To Do It!,Yarushikane!!!,19
475,49,Pirates of the Forest,Mori no Kaizoku-Dan,19
476,49,Nightmare Luffy,Naitomea Rufi,19
477,49,<U+215C>,<U+215C>,19
478,49,Luffy vs. Luffy,Rufi Basasu Rufi,19
479,49,Warrior of Hope,Kibo no Senshi,19
480,49,Interception,Geigeki,19
481,49,Shadow's Asgard,Shadozu Asugarudo,19
482,50,Morning Is Coming,Asa ga Kuru,19
483,50,The End of The Dream,Yume no Owari,19
484,50,Squish,Puni,19
485,50,Straw Hat Pirates - Pirate Hunter Zoro,Mugiwara no Ichimi - Kaizoku-Gari no Zoro,19
486,50,Piano,Piano,19
487,50,That Song,Ano Uta,19
488,50,Song of Life,Inochi no Uta,19
489,50,The Eighth,Hachininme,19
490,50,Arriving Again,Futatabi Tadoritsuku,19
491,50,Flying Fish Riders,Tobiuo Raidazu,19
492,51,Iron Mask Duval,Tetsu Kamen no Dyubaru,19
493,51,You Know Me,Shitteru,19
494,51,Duval's Tragedy,Dyubaru no Higeki,19
495,51,Gaon Cannon,Gaon Ho,19
496,51,Yarukiman Mangrove,Yarukiman Mangurobu,19
497,51,Adventure on the Archipelago of Dancing Soap Bubbles,Shabon Mau Shoto no Boken,19
498,51,The Eleven Supernovas,Juichinin no Choshinsei,19
499,51,Sabaody Park,Shabondi Paku,19
500,51,The Embers of History,Rekishi no Nokoribi,19
501,51,The World Begins to Swell,Uneri Hajimeru Sekai,19
502,51,The Incident of the Celestial Dragons,Tenryubito no Ikken,19
503,52,Aggravated Island,Aradatsu Shima,19
504,52,Pirate Front Line on the Move!!,Kaizoku Zensen Idochu!!,19
505,52,Kuma,Kuma,19
506,52,Roger and Rayleigh,Roja to Reiri,19
507,52,Kizaru Arrives,Kizaru Joriku,19
508,52,Island of Carnage,Shura no Shima,19
509,52,Kizaru vs. Four Captains,Kizaru Basasu Yonin no Sencho,19
510,52,Straw Hat Crew vs. Combat Weapon,Mugiwara no Ichimi Basasu Sento Heiki,19
511,52,Axe-Carrying Sentomaru,Masakari Katsuida Sentomaru,19
512,52,Zoro- Gone,Zoro- Otosata nashi,19
513,53,Beyond Rescue!!!,Sukuenai!!!,19
514,53,Mushrooms-Grow-From-the-Body Mushroom,Karada-kara-Kinoko-ga-Haeru Dake,19
515,53,Adventure on the Island of Women,Nyogashima no Boken,19
516,53,Pirate Empress Boa Hancock,Kaizoku Jotei Boa Hankokku,17
517,53,Bathing,Yuami,19
518,53,The Arena,Togidai,19
519,53,A King's Disposition,O no Shishitsu,19
520,53,Eye of the Gorgon,Gorugon no Me,19
521,53,Hoof of the Celestial Dragon,Amakakeru Ryu no Hizume,19
522,53,Fatal Illness,Shi ni Itaru Yamai,19
523,54,Hell,Jigoku,19
524,54,No One Can Stop This Now,Mo Darenimo Tomerarenai,19
525,54,The Underwater Prison Impel Down,Kaitei Kangoku Inperu Daun,19
526,54,Adventure in the Great Prison,Daikangoku no Boken,19
527,54,Level 1 Crimson Hell,Reberu Wan Guren Jigoku,19
528,54,Jinbe- Knight of the Sea,Kaikyo no Jinbe,19
529,54,Level 2 Wild Beast Hell,Reberu Tsu Moju Jigoku,19
530,54,From One Hell to Another,Jigoku-e Jigoku-e,19
531,54,Level 3 Starvation Hell,Reberu Suri Kiga Jigoku,19
